ItemTitle,EANBarCode,ItemTextDescription,PackSize,ReOrderLevel,ReorderAtOutOfStock,Flag,CountryOfManufacture,HSTariffCode,Managed,ActivePricingProfile,ActiveTaxProfile,Supplier1,Supplier2,Supplier3,Supplier4,SKU,Condition,StockLevel,CostPrice,IsKit,DepthMM,HeightMM,WidthMM,WeightGrams,GoodID,ListingCategory1,ListingCategory2,ASIN__SPEC,B2BLowerBound1__SPEC,B2BLowerBound2__SPEC,B2BLowerBound3__SPEC,B2BLowerBound4__SPEC,B2BLowerBound5__SPEC,B2BMethod__SPEC,B2BOverride__SPEC,B2BPrice0__SPEC,B2BPrice1__SPEC,B2BPrice2__SPEC,B2BPrice3__SPEC,B2BPrice4__SPEC,B2BPrice5__SPEC,FixedPriceOverride__SPEC,Image1__SPEC,ItemNote__SPEC,SetStockToZero__SPEC,MarketplaceSKU__SPEC,MaximumListQuantity__SPEC,MaxPriceOverride__SPEC,MinimumListQuantity__SPEC,MinPriceOverride__SPEC,SalePrice__SPEC,SalePriceFromDate__SPEC,SalePriceToDate__SPEC,SendRegulatoryData
BG Evolve Satin Brass Custom Appliance Grid Switch 6 Gang Screwless,00000003021735,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EVOLVE-SB-6GANG-APPLIANCE,1,5,30.93,TRUE,,,,,3d6ae48a-d279-46fa-bcd2-4828ef71e76c,,,B0DLL7CRPP,,,,,,,false,,,,,,,,,,false,BG-EVOLVE-SB-6GANG-APPLIANCE,,59.99,,57.99,,,,false
BG Evolve Satin Brass 6 Gang Intermediate Custom Grid Light Switch with Back Box Included,000000010513044,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EVOLVE-SB-6G-CUSTOM-6X INT SWITCH,1,2,40.95,TRUE,,,,,9edd7175-cae7-4a0f-b2da-86770d873e69,,,B0F2S8P52W,,,,,,,false,,,,,,,,,,false,BG-Evolve-SB-6G-CUSTOM-6x INT SWITCH,,67.99,,65.99,,,,false
BG Evolve Satin Brass 6 Gang Custom Grid Light Switch with Back Box Included_,00000003022234,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-Evolve-SB-6G-CUSTOM-LIGHT-SWITCH,1,18,26.43,TRUE,,,,,7ddd9082-537e-4270-9d23-a40847038753,,,B0F2XZDCN1,,,,,,,false,,,,,,,,,,false,BG-Evolve-SB-6G-CUSTOM-LIGHT-SWITCH,,47.99,,45.99,,,,false
BG Evolve Satin Brass 7 Gang Intermediate Custom Grid Light Switch with Back Box Included,000000010513045,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EVOLVE-SB-7G-CUSTOM-7X INT SWITCH,1,2,46.44,TRUE,,,,,c7f03705-2ec0-4e56-a7b0-da364541ad96,,,B0F2SP2RS4,,,,,,,false,,,,,,,,,,false,BG-Evolve-SB-7G-CUSTOM-7x INT SWITCH,,74.99,,72.99,,,,false
BG Evolve Satin Brass 7 Gang Custom Grid Light Switch with Back Box Included,00000003022237,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-Evolve-SB-7G-CUSTOM-LIGHT-SWITCH,1,16,29.50,TRUE,,,,,de1fc80f-7160-423f-b914-4ea88581c68a,,,B0F2Y1T3VF,,,,,,,false,,,,,,,,,,false,BG-Evolve-SB-7G-CUSTOM-LIGHT-SWITCH,,51.99,,49.99,,,,false
BG Evolve Satin Brass Custom Appliance Grid Switch 8 Gang Screwless,00000003021736,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EVOLVE-SB-8GANG-APPLIANCE,1,4,35.97,TRUE,,,,,b1a4e0ae-f00f-4296-b7e9-5af458b937f1,,,B0DLL9K16H,,,,,,,false,,,,,,,,,,false,BG-EVOLVE-SB-8GANG-APPLIANCE,,68.99,,66.99,,,,false
BG Evolve Satin Brass 8 Gang Intermediate Custom Grid Light Switch with Back Box Included,000000010513046,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EVOLVE-SB-8G-CUSTOM-8X INT SWITCH,1,2,49.33,TRUE,,,,,476b326a-2d2c-47f1-8700-d4ba2154f0c3,,,B0F2S9Q1LG,,,,,,,false,,,,,,,,,,false,BG-Evolve-SB-8G-CUSTOM-8x INT SWITCH,,78.99,,76.99,,,,false
BG Evolve Satin Brass 8 Gang Custom Grid Light Switch with Back Box Included,00000003022236,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-Evolve-SB-8G-CUSTOM-LIGHT-SWITCH,1,16,29.97,TRUE,,,,,22d8f36e-9fdd-4355-8441-33cae3e204af,,,B0F2Y9F2NH,,,,,,,false,,,,,,,,,,false,BG-Evolve-SB-8G-CUSTOM-LIGHT-SWITCH,,52.99,,50.99,,,,false
BG Nexus Metal Black Nickel Decorative Switches & Sockets,0000000000487,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBN12,1,149,4.05,FALSE,,,,136,749b2379-7d14-4058-9d90-367ff0392bfd,,,B018PUSCVA,,,,,,,false,,,,,,,,,,false,,,9.99,,7.99,,,,false
BG Wiring Devices - Decorative & Moulded Light Switches & Sockets Full Range ,0000000000340,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBN13,1,14,5.85,FALSE,,,,144,377262ea-aed7-4442-b9ee-a47f2a7f2305,,,B00H2FPX4E,,,,,,,false,,,,,,,,http://sd-filestor-1.s3-eu-west-1.amazonaws.com/images/uk/B00H2FPX4E.jpg,,false,FBN13,,11.19,,8.74,,,,
BG Screwless Black Nickel 4 Gang 13A Unswitched Socket - FBN4GUSSB,00000003051750,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBN4GUSSB,1,13,8.21,TRUE,,,,,b1ec3774-ea94-409e-9d8d-8af3d2699e4c,,,B0FJYP9F2X,,,,,,,false,,,,,,,,,,false,BG-FBN4GUSSB,,20.13,,18.13,,,,false
BG Screwless Black Nickel 4 Gang 13A Unswitched Socket - FBN4GUSSG,00000003051754,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBN4GUSSG,1,12,8.37,TRUE,,,,,4574806a-513d-4088-beed-9e8568a38ff8,,,B0FJZ7VHS2,,,,,,,false,,,,,,,,,,false,BG-FBN4GUSSG,,20.35,,18.35,,,,false
BG Screwless Black Nickel 4 Gang 13A Unswitched Socket - FBN4GUSSW,00000003051758,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBN4GUSSW,1,3,8.37,TRUE,,,,,b99f5889-b83d-4a88-94bd-1a38426bcde8,,,B0FJZCB94D,,,,,,,false,,,,,,,,,,false,BG-FBN4GUSSW,,20.35,,18.35,,,,false
BG Wiring Devices - Decorative & Moulded Light Switches & Sockets Full Range ,0000000000342,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBN60,1,18,4.12,FALSE,,,,,fb4475b1-0719-4bed-a9cc-4790e721aab4,,,B00H2GFJ5G,,,,,,,false,,,,,,,,http://sd-filestor-1.s3-eu-west-1.amazonaws.com/images/uk/B00H2GFJ5G.jpg,,false,FBN60-BlackNickelCO-AxialSocket-1,,9.6,,6.63,,,,
BG Flatplate Screwless Co-Axial Socket 1 Gang Black Nickel,0000000000342,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBN60_1,1,18,4.12,TRUE,,,,,c19530af-9b18-4989-b923-6cc7f26a7195,,,B00H2GFJ5G,,,,,,,false,,,,,,,,http://sd-filestor-1.s3-eu-west-1.amazonaws.com/images/uk/B00H2GFJ5G.jpg,,false,BG-FBN60_1,,9.11,,6.63,,,,
BG FLATPLATE SCREWLESS FBN62 Single Gang Isolated Co-Axial Socket - Black Nickel,5050765144674,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBN62-1,1,10,5.21,FALSE,,,,,b294cc66-fb8a-41f2-ab33-a5b8ce4b23ab,,,B0D1GDV3PV,,,,,,,false,,,,,,,,,,false,BG-FBN62-1,,11.38,,9.49,,,,
BG Nexus Metal Black Nickel Decorative Switches & Sockets,0000000000491,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBN74,1,9,9.27,FALSE,29,29,29,29,75b1451f-3583-4b5a-923a-639525f2e7e1,,,B008CYSPO4,,,,,,,false,,,,,,,,http://sd-filestor-1.s3-eu-west-1.amazonaws.com/images/uk/B008CYSPO4.jpg,,false,BG-FBN74,,19.44,,13.85,,,,
BG Electrical FBN81 Nexus Flatplate Screwless Black Nickel 1 Gang 200W 2 Way Trailing-Edge Push Dimmer Switch,5050765007030,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBN81-SA_1,1,29,16.04,TRUE,,,,178,ac59c7ab-4ff8-4163-97bb-d404bd461589,,,B0CPKZMZQ9,,,,,,,false,,,,,,,,,,false,BG-FBN81-SA_1,,25.76,,22.07,,,,false
BG Nexus Metal Black Nickel Decorative Switches & Sockets,0000000010085,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBN82P_KIT1,1,0,15.47,TRUE,,,,,975a30e7-dc3e-45ad-91d1-53f484f23a0b,,,B00H2G11MQ,,,,,,,false,,,,,,,,http://sd-filestor-1.s3-eu-west-1.amazonaws.com/images/uk/B00H2G11MQ.jpg,,false,FBN82P-BlackNickel2GangDimmerSwitch-1,,29.8,,28.15,,,,
BG Nexus Flatplate Screwless Light Switches & Sockets Inserts Range,0000000302248,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBN83P,1,0,20.90,FALSE,,,,,6470ad89-8cc7-4e0f-b246-710ea5e04cc8,,,B07BB2N7T1,,,,,,,false,,,,,,,,,,false,BG-FBN83P,,35.99,,29.89,,,,
BG Electrical FBN83 Nexus Flatplate Screwless Black Nickel 3 Gang 200W 2 Way Trailing-Edge Push Dimmer Switch,5050765007054,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBN83-SA_1,1,4,38.31,TRUE,,,,,f887188e-12c5-4195-9767-f7a83a3848fb,,,B0CPKS93D7,,,,,,,false,,,,,,,,,,false,BG-FBN83-SA_1,,52.56,,48.3,,,,
BG Electrical FBN84 Nexus Flatplate Screwless Black Nickel 4 Gang 200W 2 Way Trailing-Edge Push Dimmer Switch,5050765007061,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBN84-SA_1,1,0,46.50,TRUE,,,,,b0baf5ae-db1e-4d0d-9185-496de8cc72dd,,,B0CPL8KY8F,,,,,,,false,,,,,,,,,,false,BG-FBN84-SA_1,,65.76,,58.32,,,,
BG Nexus Black Nickel Flatplate Screwless Switches and Sockets Black Inserts,0000000301765,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBN94,1,25,4.34,FALSE,,,,142,f6f287db-e735-4720-87df-1de424a40aff,,,B00H2GFFCS,,,,,,,false,,,,,,,,,,false,BG-FBN94,,9.53,,5.74,,,,
BG Screwless Black Nickel Double 4 Gang Brush Cable Wall Plate TV Black,00000003051953,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBNEMR4+EMFO-1,1,13,9.33,TRUE,,,,,711097ac-efa1-458a-bb16-81460fd585a3,,,B0DRLDM5MM,,,,,,,false,,,,,,,,,,false,BG-FBNEMR4+EMFO-1,,19.59,,17.59,,,,false
BG Screwless Black Nickel 4G Euro Plate with 2X USB-A Dual Charger Black Insert,00000003051649,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBNEMR4+EMUSB3B,1,5,18.07,TRUE,,,,,c1db82f0-115f-4fcf-867e-3a2eb0e55f52,,,B0FHWSX4DC,,,,,,,false,,,,,,,,,,false,BG-FBNEMR4+EMUSB3B,,33.99,,31.99,,,,false
BG Screwless Black Nickel 4G Faceplate with 45W USB A+C Charger Modules � Black Insert,00000003051669,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBNEMR4+EMUSBAC45B,1,9,56.61,TRUE,,,,,eb22f616-10ae-4230-850f-6144c549c3db,,,B0FJ3XD6C9,,,,,,,false,,,,,,,,,,false,BG-FBNEMR4+EMUSBAC45B,,86.99,,84.99,,,,false
BG Screwless Black Nickel 4G Faceplate with 45W USB A+C Charger Modules � Grey Insert,00000003051687,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBNEMR4+EMUSBAC45G,1,3,56.61,TRUE,,,,,e7807fab-da78-4c09-8757-fdb33873b5b1,,,B0FJ5Q1DGF,,,,,,,false,,,,,,,,,,false,BG-FBNEMR4+EMUSBAC45G,,86.99,,84.99,,,,false
BG Screwless Black Nickel 4G Faceplate with 45W USB A+C Charger Modules - White Insert,00000003051697,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBNEMR4+EMUSBAC45W,1,4,56.61,TRUE,,,,,22b82928-f5f1-496d-8b95-ed870f5aae12,,,B0FJ5NFKT1,,,,,,,false,,,,,,,,,,false,BG-FBNEMR4+EMUSBAC45W,,86.99,,84.99,,,,false
BG Screwless Black Nickel Single 1 Gang Brush Cable Wall Plate TV Black,00000003051951,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBNEMS1+EMFO-1,1,48,5.63,TRUE,,,,,3be1519f-fa00-419f-aefb-206fa85f90ae,,,B0DRLC413W,,,,,,,false,,,,,,,,,,false,BG-FBNEMS1+EMFO-1,,14.59,,12.59,,,,false
BG Screwless Black Nickel 45A Flex Outlet Euro Module | Black Insert,00000003051613,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBNEMS2+EM45AFO,1,10,7.72,TRUE,,,,,70b4f5d6-b807-4018-9db2-da09a86c3fd2,,,B0FHJ7PYXD,,,,,,,false,,,,,,,,,,false,BG-FBNEMS2+EM45AFO,,19.99,,17.99,,,,false
BG Screwless Black Nickel Single 2 Gang Brush Cable Wall Plate TV Black,00000003051952,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBNEMS2+EMFO-1,1,26,5.69,TRUE,,,,,5565374a-fab4-43fb-b7cd-e7ab24e3b91e,,,B0DRL8BT5J,,,,,,,false,,,,,,,,,,false,BG-FBNEMS2+EMFO-1,,14.59,,12.59,,,,false
BG Screwless Black Nickel Dual USB Charger 3.1A Output Socket - Black Insert,00000003051533,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBNEMS2+EMUSB3B,1,11,10.06,TRUE,,,,,0707ebcd-9294-4025-a1e3-1cf532b820b5,,,B0FH4HTYHG,,,,,,,false,,,,,,,,,,false,BG-FBNEMS2+EMUSB3B,,23.99,,21.99,,,,false
BG Screwless Black Nickel Dual USB Charger 3.1A Output Socket - White Insert,00000003051549,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBNEMS2+EMUSB3W,1,0,10.06,TRUE,,,,,9a32b13c-8c61-4747-86ce-bed3f7b8fc77,,,B0FH54M1LX,,,,,,,false,,,,,,,,,,false,BG-FBNEMS2+EMUSB3W,,22.99,,20.99,,,,false
BG Screwless Black Nickel 45W USB Wall Socket Euro Module USB-A & C - Black Insert,00000003051571,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBNEMS2+EMUSBAC45B,1,18,29.33,TRUE,,,,,c923aae2-ece3-43d2-9f5f-e9c6259c1b5c,,,B0FH89BZN9,,,,,,,false,,,,,,,,,,false,BG-FBNEMS2+EMUSBAC45B,,49.99,,47.99,,,,false
BG Black Nickel 45W USB Wall Socket Euro Module USB-A & C - Grey Insert,00000003051589,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBNEMS2+EMUSBAC45G,1,7,29.33,TRUE,,,,,48886903-23e2-4223-a036-de18be7dbfc3,,,B0FH8FMKHX,,,,,,,false,,,,,,,,,,false,BG-FBNEMS2+EMUSBAC45G,,49.99,,47.99,,,,false
BG Screwless Black Nickel 45W USB Wall Socket Euro Module USB-A & C-White Insert,00000003051601,,1,,FALSE,,,,TRUE,Amazon Refresh,Standard Rate,,,,,BG-FBNEMS2+EMUSBAC45W,1,9,29.33,TRUE,,,,,00259e35-5c2b-4fa5-937c-175913dbc1de,,,B0FH9HKL5K,,,,,,,false,,,,,,,,,,false,BG-FBNEMS2+EMUSBAC45W,,49.99,,47.99,,,,false
BG Nexus Screwless Black Nickel Flex Outlet FBNFLEX,00000003022210,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBNFLEX,1,19,9.91,TRUE,,,,,c654ea62-b9b1-4828-87dd-762cf13f85f3,,,B0F9VBCBH6,,,,,,,false,,,,,,,,,,false,BG-FBNFLEX,,20.99,,18.99,,,,false
BG Nexus Screwless Black Nickel Hotel Key Card Switch FBNKYCSB,00000003051772,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBNKYCSB,1,20,14.20,TRUE,,,,,f040fcd9-dd8c-46ce-9771-de437e20d7b4,,,B0FK5WB439,,,,,,,false,,,,,,,,,,false,BG-FBNKYCSB,,28.99,,26.99,,,,false
BG Nexus Screwless Black Nickel Quad Master Touch Dimmer Switch Black Inserts FBNTDM4B,00000001051203,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBNTDM4B,1,9,41.75,TRUE,,,,,31002b51-8f47-47f4-9057-e294d86821a4,,,B0F12L8JMB,,,,,,,false,,,,,,,,,,false,BG-FBNTDM4B,,71.99,,70.99,,,,false
BG Nexus Screwless Black Nickel Quad Master Touch Dimmer Switch Grey Inserts FBNTDM4G,00000001051202,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBNTDM4G,1,5,44.87,TRUE,,,,,ca132854-5977-4679-ad9b-5bf8c4069c57,,,B0F12XGNMT,,,,,,,false,,,,,,,,,,false,BG-FBNTDM4G,,71.99,,70.99,,,,false
BG Nexus Screwless Black Nickel Quad Master Touch Dimmer Switch White Inserts FBNTDM4W,00000001051204,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBNTDM4W,1,5,41.75,TRUE,,,,,c8cd36cf-eed2-441b-86fd-36ecfaf0c2e7,,,B0F131Z38Z,,,,,,,false,,,,,,,,,,false,BG-FBNTDM4W,,71.99,,70.99,,,,false
BG Nexus Screwless Black Nickel Quad Secondary Touch Dimmer Switch Black Inserts FBNTDS4B,00000001051179,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBNTDS4B,1,2,15.27,TRUE,,,,,a7014288-ec06-4ff4-9f10-6cd2943796b0,,,B0DZVDVNSX,,,,,,,false,,,,,,,,,,false,BG-FBNTDS4B,,35.99,,33.99,,,,false
BG Nexus Screwless Black Nickel Quad Secondary Touch Dimmer Switch Grey Inserts FBNTDS4G,00000001051178,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBNTDS4G,1,6,15.27,TRUE,,,,,db733a06-2c48-4d2e-b7d1-2bcff9a9d60b,,,B0DZVD4JK5,,,,,,,false,,,,,,,,,,false,BG-FBNTDS4G,,35.99,,33.99,,,,false
BG Nexus Screwless Black Nickel Quad Secondary Touch Dimmer Switch White Inserts FBNTDS4W,00000001051180,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBNTDS4W,1,9,15.27,TRUE,,,,,a97b1c37-1cf7-4aab-99d7-7e55205371b3,,,B0DZVGBZ7X,,,,,,,false,,,,,,,,,,false,BG-FBNTDS4W,,35.99,,33.99,,,,false
BG Wiring Devices - Decorative & Moulded Light Switches & Sockets Full Range ,0000000000226,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBS12,1,77,4.05,FALSE,,,,131,d6a12820-12ed-41d0-a445-4a97b0212683,,,B00H2FPZ8S,,,,,,,false,,,,,,,,http://sd-filestor-1.s3-eu-west-1.amazonaws.com/images/uk/B00H2FPZ8S.jpg,,false,QT-0UE4-FW02,,9.99,,8.99,,,,false
BG Nexus Brushed Steel Screwless Flat plate Switches & Sockets Satin Chrome Grey,0000000010086,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBS12_KIT1,1,77,4.05,TRUE,,,,131,040f6fd2-9cf4-450c-a565-3e9ba77fc770,,,B004R255VG,,,,,,,false,,,,,,,,http://sd-filestor-1.s3-eu-west-1.amazonaws.com/images/uk/B004R255VG.jpg,,false,BG-FBS12_KIT1,,12.76,,8.99,,,,
BG Flatplate Screwless 10AX Plate Switch Intermediate Brushed Steel,0000000000128,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBS13_1,1,11,5.85,TRUE,,,,138,9a299919-ac62-462a-b2f6-e62a83f9cdb7,,,B00H2FQ0DC,,,,,,,false,,,,,,,,http://sd-filestor-1.s3-eu-west-1.amazonaws.com/images/uk/B00H2FQ0DC.jpg,,false,BG-FBS13_1,,12.56,,8.6,,,,
BG - Flatplate Screwless - 10A 10AX Plate Switches - Brushed Steel - FBS14 - Bell Push Switch,0000000301241,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBS14,1,10,3.00,FALSE,,,,,504472ab-9ab5-4808-b615-f22fb7e327ac,,,B0CQG8LSJR,,,,,,,false,,,,,,,,,,false,BG-FBS14,,20.93,,16.1,,,,
BG Nexus Flat Plate Screwless 10AX Plate Switch 3 Pole Fan Isolator Brushed Steel,0000000000406,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBS15_1,1,27,7.47,TRUE,,,,150,d18582d4-84a2-4503-8380-ebf59fdcfc22,,,B00H2FPPCE,,,,,,,false,,,,,,,,http://sd-filestor-1.s3-eu-west-1.amazonaws.com/images/uk/B00H2FPPCE.jpg,,false,BG-FBS15_1,,14.93,,10.59,,,,
"BG Electrical FBS22G 13 A Double Screw less Flat Plate Double Pole Switched Socket, 250 V, Brushed Steel/Grey Insert",0000000000410,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBS22G_1,1,30,6.04,TRUE,,,,250,92512834-5a8a-4c4c-ab7d-31f4e064e8b0,,,B004R276CC,,,,,,,false,,,,,,,,http://sd-filestor-1.s3-eu-west-1.amazonaws.com/images/uk/B004R276CC.jpg,,false,BG-FBS22G_1,,14.55,,10.35,,,,
BG Electrical FBS22U3G SCREWLESS FLATPLATE - BRUSHED STEEL 13A DOUBLE SWITCHED SOCKET + USB (2 PORT 3.1A) - GREY,0000000000134,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBS22U3G_1,1,0,15.33,TRUE,,,,295,06070358-d561-456d-9c41-634cfc0f2c93,,,B01N0GQ9X3,,,,,,,false,,,,,,,,http://sd-filestor-1.s3-eu-west-1.amazonaws.com/images/uk/B01N0GQ9X3.jpg,,false,BG-FBS22U3G_1,,25.44,,23.45,,,,false
BG Nexus Flat Plate Screwless 20A Double Pole Switch With Neon Brushed Steel (Nexus Flat Plate Screwless 20A DP Switch With Neon Brushed Steel),0000000000136,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBS31_1,1,5,7.58,TRUE,,,,,b3c999b0-deda-404a-b9bc-17300ccc5d2e,,,B00H2G5TBA,,,,,,,false,,,,,,,,http://sd-filestor-1.s3-eu-west-1.amazonaws.com/images/uk/B00H2G5TBA.jpg,,false,BG-FBS31_1,,17,,11,,,,false
BG Nexus Brushed Steel Screwless Light Switch 2G FBS42,0000000000414,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBS42_1,1,25,5.19,TRUE,,,,145,75ea1fc6-228a-4a76-b0a0-5a3fe78f5d16,,,B00WRC0UM2,,,,,,,false,,,,,,,,http://sd-filestor-1.s3-eu-west-1.amazonaws.com/images/uk/B00WRC0UM2.jpg,,false,BG-FBS42_1,,12.57,,10.69,,,,
BG Wiring Devices - Decorative & Moulded Light Switches & Sockets Full Range ,0000000010087,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBS42_KIT1,1,25,5.19,TRUE,,,,145,5917286c-ef1f-4494-aad5-62f9b2b1cb93,,,B004TRJXKS,,,,,,,false,,,,,,,,http://sd-filestor-1.s3-eu-west-1.amazonaws.com/images/uk/B004TRJXKS.jpg,,false,FBS42-2Gang2WaySwitch-2,,12.3,,9.69,,,,
BG Electrical FBS43 SCREWLESS FLAT PLATE BRUSHED STEEL 10A TRIPPLE 2 WAY PLATE SWITCH,0000000000138,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBS43_1,1,25,6.52,TRUE,,,,156,fba1ed2d-83f8-4af3-98bc-61d9778612ec,,,B00H2FQ3CA,,,,,,,false,,,,,,,,http://sd-filestor-1.s3-eu-west-1.amazonaws.com/images/uk/B00H2FQ3CA.jpg,,false,BG-FBS43_1,,13.56,,9.42,,,,
BG Nexus Brushed Steel Screwless Flat plate Switches & Sockets Satin Chrome Grey,0000000000416,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBS44,1,38,10.41,FALSE,,,,240,c1d20aec-fe65-484a-bf79-193bae0c0a18,,,B00H2FQ4OM,,,,,,,false,,,,,,,,http://sd-filestor-1.s3-eu-west-1.amazonaws.com/images/uk/B00H2FQ4OM.jpg,,false,FBS44-4Gang2WaySwitch,,17.79,,15.69,,,,
BG Screwless Brushed Steel 4 Gang 13A Unswitched Socket - FBS4GUSSB,00000003051748,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBS4GUSSB,1,18,8.21,TRUE,,,,,260958fa-4b90-41ed-ba60-26f20607aeab,,,B0FJT7MP7C,,,,,,,false,,,,,,,,,,false,BG-FBS4GUSSB,,20.13,,18.13,,,,false
BG Screwless Brushed Steel 4 Gang 13A Unswitched Socket - FBS4GUSSG,00000003051752,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBS4GUSSG,1,12,8.37,TRUE,,,,,9f971a25-8ce5-4761-bc7c-0783297c065e,,,B0FJYMQXKR,,,,,,,false,,,,,,,,,,false,BG-FBS4GUSSG,,20.35,,18.35,,,,false
BG Screwless Brushed Steel 4 Gang 13A Unswitched Socket -FBS4GUSSW,00000003051756,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBS4GUSSW,1,3,8.37,TRUE,,,,,18cccd56-d070-43df-a377-b7eea0067eaa,,,B0FJZGC5L1,,,,,,,false,,,,,,,,,,false,BG-FBS4GUSSW,,20.35,,18.35,,,,false
"BG Electrical FBS50 13 A Screw less Flat Plate Switched Fused Connection Unit, 250 V, Brushed Steel",0000000000140,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBS50_1,1,7,5.72,TRUE,28,85,85,138,7a10c740-b868-48e1-8ccd-26ad94a86da4,,,B00H2FQI7U,,,,,,,false,,,,,,,,http://sd-filestor-1.s3-eu-west-1.amazonaws.com/images/uk/B00H2FQI7U.jpg,,false,BG-FBS50_1,,12.92,,9.39,,,,
"BG Electrical FBS52 13 A Screw less Flat Plate Switched Fused Connection Unit with Power Indicator, 250 V, Brushed Steel",0000000000418,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-FBS52_1,1,33,6.33,TRUE,28,85,85,159,50eeca6b-5da7-43d3-8c2e-b77dec64ab90,,,B004TRQURM,,,,,,,false,,,,,,,,http://sd-filestor-1.s3-eu-west-1.amazonaws.com/images/uk/B004TRQURM.jpg,,false,BG-FBS52_1,,14.98,,11.55,,,,
